age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
58,blue-collar,married,primary,no,2426,yes,no,cellular,8,may,128,1,356,1,failure,no
42,technician,married,secondary,no,66,yes,no,cellular,19,jul,575,3,-1,0,unknown,no
68,retired,divorced,unknown,no,135,no,no,cellular,9,oct,559,1,96,0,unknown,no
28,services,single,secondary,yes,-123,yes,no,cellular,17,jul,286,1,-1,0,unknown,no
44,management,single,tertiary,no,755,no,yes,cellular,16,jul,213,3,-1,0,unknown,yes
58,services,married,unknown,no,1338,yes,no,unknown,28,may,395,2,-1,0,unknown,no
56,technician,divorced,unknown,no,264,yes,no,unknown,4,may,130,1,-1,0,unknown,no
25,technician,single,secondary,no,6033,no,no,cellular,21,apr,280,3,-1,0,unknown,no
35,entrepreneur,single,tertiary,no,335,yes,no,cellular,27,may,433,18,-1,0,unknown,no
28,technician,married,secondary,no,1366,yes,no,cellular,7,feb,119,1,259,1,failure,no
37,admin.,married,secondary,no,187,yes,no,cellular,7,may,136,5,-1,0,unknown,no
53,technician,divorced,secondary,no,365,no,no,cellular,16,aug,755,3,192,1,other,yes
27,student,single,primary,no,866,no,no,cellular,8,jul,262,3,-1,0,unknown,no
32,management,single,tertiary,no,8,yes,no,cellular,29,may,650,2,349,1,other,no
28,admin.,married,secondary,no,226,yes,no,unknown,3,jun,231,1,-1,0,unknown,no
39,technician,single,secondary,no,385,yes,no,unknown,14,jun,629,3,-1,0,unknown,no
59,services,married,secondary,no,52,no,no,telephone,10,aug,285,3,-1,0,unknown,no
73,retired,married,primary,no,10837,no,no,telephone,8,oct,839,1,-1,0,unknown,yes
31,blue-collar,single,secondary,no,884,yes,no,unknown,14,may,112,2,-1,0,unknown,no
24,blue-collar,married,secondary,no,178,yes,no,cellular,18,may,79,6,345,10,other,no
55,entrepreneur,divorced,primary,no,537,yes,no,cellular,12,aug,53,5,-1,0,unknown,no
38,services,married,secondary,no,589,yes,no,cellular,11,feb,198,4,-1,0,unknown,no
24,blue-collar,single,secondary,no,2053,yes,no,cellular,9,may,529,3,-1,0,unknown,yes
28,blue-collar,single,secondary,yes,-554,yes,no,cellular,30,may,211,4,-1,0,unknown,yes
48,services,married,secondary,no,49,yes,no,cellular,17,may,600,2,-1,0,unknown,no
33,services,divorced,secondary,yes,-359,yes,no,cellular,11,apr,389,1,-1,0,unknown,no
35,management,single,tertiary,no,-80,no,no,cellular,18,aug,162,4,-1,0,unknown,no
55,admin.,married,secondary,no,1359,yes,yes,cellular,8,may,122,1,350,1,other,no
47,blue-collar,married,primary,no,-3,yes,yes,unknown,20,jun,13,4,-1,0,unknown,no
33,management,married,tertiary,no,800,no,no,cellular,19,feb,134,1,0,0,unknown,no
25,technician,single,secondary,no,1119,yes,yes,cellular,4,feb,226,2,-1,0,unknown,yes
42,unemployed,married,primary,no,787,no,no,cellular,11,feb,275,11,-1,0,unknown,yes
49,management,single,tertiary,yes,1090,no,no,cellular,8,jul,407,6,-1,0,unknown,no
32,unemployed,single,primary,no,10281,no,no,unknown,7,jun,75,2,-1,0,unknown,no
59,management,divorced,tertiary,no,1699,no,no,telephone,27,aug,42,5,-1,0,unknown,no
51,technician,divorced,secondary,no,130,no,no,cellular,20,jul,63,1,-1,0,unknown,no
54,admin.,married,secondary,no,9023,no,no,cellular,7,jun,47,1,125,1,other,no
31,unemployed,single,secondary,no,-746,yes,no,cellular,21,feb,566,1,-1,0,unknown,no
55,entrepreneur,divorced,primary,yes,122,yes,no,unknown,5,may,79,1,-1,0,unknown,no
44,technician,single,secondary,no,1065,yes,yes,cellular,28,jan,100,1,-1,0,unknown,no
31,technician,single,tertiary,no,59,no,no,unknown,29,may,53,1,0,0,unknown,no
38,management,married,tertiary,no,6010,no,yes,unknown,19,aug,214,2,-1,0,unknown,no
43,self-employed,single,tertiary,no,3150,no,no,cellular,20,dec,136,3,153,1,other,yes
26,entrepreneur,single,unknown,no,924,no,no,cellular,20,may,339,1,-1,0,unknown,no
58,management,married,tertiary,no,1826,no,no,cellular,21,nov,243,1,116,2,other,no
46,unemployed,single,secondary,no,1077,yes,no,cellular,29,apr,716,2,-1,0,unknown,no
61,management,married,tertiary,no,153,no,no,cellular,5,mar,217,2,132,3,success,yes
24,management,single,tertiary,no,13137,yes,no,unknown,19,jun,76,11,-1,0,unknown,no
43,unemployed,single,secondary,no,250,yes,no,unknown,6,may,295,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,3506,yes,no,unknown,28,may,143,6,-1,0,unknown,no
32,self-employed,single,unknown,no,-11,no,no,unknown,28,may,164,4,-1,0,unknown,no
52,technician,single,tertiary,no,472,no,no,cellular,20,aug,426,3,-1,0,unknown,no
34,management,divorced,tertiary,no,541,yes,no,cellular,8,may,152,2,359,1,failure,no
51,blue-collar,married,secondary,no,744,yes,no,cellular,30,jul,72,3,-1,0,unknown,no
61,services,divorced,secondary,no,3245,yes,no,cellular,16,jul,435,2,-1,0,unknown,no
40,admin.,married,secondary,no,72,yes,no,unknown,5,may,274,1,-1,0,unknown,no
59,retired,married,unknown,no,-400,yes,no,unknown,6,jun,300,4,-1,0,unknown,no
21,student,single,secondary,no,885,yes,no,cellular,8,jan,229,1,342,1,failure,no
58,technician,married,secondary,no,78,yes,no,unknown,21,feb,154,2,-1,0,unknown,no
57,retired,married,primary,no,744,no,no,cellular,14,aug,108,4,-1,0,unknown,no
55,blue-collar,married,primary,no,3097,no,no,unknown,3,may,328,3,-1,0,unknown,no
46,technician,married,tertiary,no,9325,no,no,cellular,18,aug,114,4,-1,0,unknown,no
69,unknown,married,unknown,no,1337,no,no,cellular,9,aug,79,4,-1,0,unknown,no
40,services,single,secondary,no,3,yes,no,unknown,13,may,297,4,-1,1,unknown,no
45,blue-collar,married,secondary,no,292,yes,no,cellular,17,apr,868,3,347,1,failure,yes
37,technician,single,tertiary,no,140,no,no,cellular,29,aug,185,1,-1,0,unknown,no
25,admin.,married,secondary,no,3763,no,no,telephone,9,aug,190,3,-1,0,unknown,no
43,technician,married,tertiary,no,1252,no,no,cellular,28,aug,96,11,-1,0,unknown,no
59,technician,divorced,secondary,no,848,no,no,unknown,6,may,232,3,-1,0,unknown,no
57,technician,married,secondary,no,1325,yes,no,cellular,2,feb,577,3,-1,0,unknown,no
26,student,single,secondary,no,90,no,no,cellular,2,may,147,2,78,3,success,yes
40,technician,single,secondary,no,287,no,no,unknown,27,jun,156,1,-1,0,unknown,no
53,retired,married,primary,no,1044,no,no,telephone,15,jun,314,1,-1,0,unknown,yes
56,retired,married,primary,no,465,yes,no,telephone,7,may,145,1,123,2,failure,no
32,self-employed,married,tertiary,no,681,yes,no,cellular,3,feb,85,1,-1,0,unknown,no
60,housemaid,married,primary,no,95,yes,no,cellular,19,jun,330,2,-1,0,unknown,no
34,technician,single,secondary,no,1037,no,no,cellular,27,aug,20,6,95,7,other,no
30,services,married,tertiary,yes,559,no,no,cellular,7,may,1510,5,-1,0,unknown,no
43,services,married,secondary,no,83,no,no,cellular,8,jul,83,1,-1,0,unknown,no
28,management,single,tertiary,no,471,no,no,unknown,28,may,202,1,-1,0,unknown,no
57,blue-collar,married,primary,no,506,no,no,telephone,18,jul,79,5,-1,0,unknown,no
34,management,married,tertiary,no,3422,no,no,unknown,12,may,177,2,-1,0,unknown,no
56,housemaid,married,tertiary,no,494,no,no,cellular,26,aug,117,4,-1,0,unknown,no
23,blue-collar,single,secondary,no,603,yes,no,unknown,12,may,262,1,-1,0,unknown,no
47,blue-collar,married,primary,no,146,no,no,cellular,15,jul,133,4,-1,0,unknown,no
41,blue-collar,married,secondary,no,2111,no,no,cellular,19,jul,790,2,-1,0,unknown,yes
30,technician,married,tertiary,no,3459,no,no,cellular,24,aug,340,3,-1,0,unknown,no
56,blue-collar,married,primary,no,-252,yes,yes,telephone,28,jul,885,2,-1,0,unknown,no
42,management,single,tertiary,no,2199,no,yes,cellular,17,nov,170,1,-1,0,unknown,no
40,blue-collar,married,primary,no,99,yes,no,unknown,19,jul,724,4,-1,0,unknown,no
29,technician,single,tertiary,no,1651,yes,no,cellular,6,may,431,2,344,2,failure,yes
40,entrepreneur,married,tertiary,no,29,yes,no,unknown,19,dec,144,8,-1,2,unknown,no
41,technician,married,secondary,no,5454,yes,no,cellular,22,nov,435,1,-1,0,unknown,no
29,management,single,tertiary,no,758,yes,yes,unknown,14,may,302,2,-1,2,unknown,no
37,management,divorced,tertiary,no,358,yes,no,unknown,6,may,112,4,-1,0,unknown,no
45,management,married,tertiary,no,-310,yes,no,cellular,17,aug,389,2,-1,0,unknown,no
38,services,divorced,secondary,no,2033,yes,no,unknown,28,may,138,2,-1,0,unknown,no
47,management,married,tertiary,no,998,no,no,cellular,27,aug,680,4,-1,0,unknown,no
43,blue-collar,single,secondary,no,3156,no,no,unknown,1,jun,745,1,-1,0,unknown,yes
26,blue-collar,married,secondary,no,133,yes,no,cellular,14,may,572,3,-1,0,unknown,yes
46,management,married,tertiary,no,1935,no,no,telephone,28,jul,115,5,-1,0,unknown,no
47,entrepreneur,divorced,secondary,no,3779,yes,yes,cellular,11,jun,125,4,363,2,other,no
42,blue-collar,married,secondary,yes,-109,no,yes,unknown,26,aug,93,2,-1,0,unknown,no
40,blue-collar,married,primary,no,-233,yes,no,cellular,17,feb,864,3,-1,0,unknown,no
54,blue-collar,divorced,secondary,no,1054,yes,no,cellular,15,may,1052,1,360,1,other,no
51,technician,single,secondary,no,2611,yes,no,cellular,5,feb,556,1,137,2,success,yes
43,blue-collar,married,primary,no,303,no,no,cellular,6,feb,54,7,-1,0,unknown,no
57,services,married,secondary,no,184,yes,no,cellular,25,may,265,2,-1,0,unknown,no
25,management,single,tertiary,no,900,yes,no,cellular,6,jan,72,7,-1,0,unknown,no
19,student,single,tertiary,no,343,yes,no,cellular,29,may,123,2,346,1,failure,no
32,unemployed,single,secondary,no,1107,no,no,cellular,28,jan,347,1,-1,0,unknown,no
27,technician,single,secondary,no,395,no,no,cellular,28,aug,502,4,-1,0,unknown,yes
49,management,single,tertiary,no,1595,yes,no,cellular,20,sep,863,3,92,2,other,no
47,management,divorced,tertiary,no,1696,yes,no,cellular,28,jul,46,6,-1,0,unknown,no
41,blue-collar,single,secondary,no,1606,yes,yes,telephone,19,apr,83,2,345,3,failure,no
25,student,single,unknown,no,48,no,no,telephone,10,may,116,1,-1,0,unknown,no
25,blue-collar,married,primary,no,554,yes,no,telephone,16,apr,324,5,354,3,other,no
28,blue-collar,single,secondary,no,147,yes,no,cellular,10,may,184,2,-1,0,unknown,no
39,admin.,divorced,unknown,no,-51,yes,no,cellular,11,may,87,1,333,1,failure,no
31,blue-collar,married,secondary,no,510,yes,no,cellular,22,apr,152,3,-1,0,unknown,yes
29,services,single,secondary,yes,-125,yes,no,cellular,3,feb,487,1,285,1,other,yes
36,management,divorced,tertiary,no,5440,no,yes,cellular,9,may,181,1,-1,0,unknown,no
74,retired,married,primary,no,5583,no,no,telephone,28,jul,127,3,-1,0,unknown,no
29,student,single,secondary,no,905,no,no,cellular,4,may,294,4,-1,0,unknown,yes
34,services,single,secondary,no,-66,yes,no,cellular,27,feb,101,1,-1,0,unknown,no
39,management,single,tertiary,no,2328,yes,no,cellular,28,apr,254,2,-1,0,unknown,no
31,blue-collar,single,secondary,no,864,yes,no,cellular,20,apr,1535,4,-1,0,unknown,no
30,entrepreneur,divorced,tertiary,no,7045,yes,no,cellular,17,apr,657,2,175,3,other,no
36,services,divorced,tertiary,no,709,yes,yes,cellular,16,jul,219,2,-1,0,unknown,no
31,services,single,secondary,no,2054,yes,no,cellular,18,may,263,2,-1,0,unknown,no
60,services,married,secondary,no,-14,yes,no,unknown,30,may,184,4,-1,0,unknown,no
30,technician,single,secondary,yes,-1258,no,no,cellular,2,aug,87,17,-1,0,unknown,no
57,management,divorced,tertiary,no,1921,no,yes,cellular,6,feb,254,1,262,1,failure,yes
37,blue-collar,married,secondary,no,2304,yes,no,unknown,17,jun,150,3,-1,0,unknown,no
44,management,single,tertiary,no,916,yes,no,cellular,18,apr,518,6,350,1,other,yes
50,blue-collar,divorced,secondary,no,5825,yes,no,unknown,21,may,51,4,-1,0,unknown,no
59,entrepreneur,married,primary,no,418,yes,no,cellular,8,jul,409,2,-1,0,unknown,no
40,technician,divorced,secondary,no,891,no,yes,cellular,16,feb,182,1,-1,0,unknown,no
19,student,single,unknown,no,823,no,no,cellular,18,oct,418,3,-1,0,unknown,no
41,blue-collar,single,secondary,no,809,yes,no,cellular,13,may,367,4,352,1,other,no
28,management,married,tertiary,no,8048,yes,no,cellular,9,nov,309,1,76,3,failure,no
50,blue-collar,married,primary,no,2324,yes,no,cellular,3,feb,157,3,-1,0,unknown,no
28,admin.,single,secondary,no,772,yes,no,unknown,8,may,173,1,-1,0,unknown,no
32,technician,single,secondary,no,269,yes,yes,cellular,9,jul,310,2,-1,0,unknown,no
48,blue-collar,married,primary,no,1329,yes,no,telephone,16,jul,278,4,-1,0,unknown,no
32,management,single,tertiary,yes,246,no,no,cellular,28,aug,129,6,-1,0,unknown,no
47,technician,married,primary,no,1671,no,no,telephone,20,nov,93,6,89,2,failure,no
22,student,single,secondary,no,490,yes,no,cellular,29,jan,270,1,176,2,success,yes
44,technician,single,tertiary,no,360,no,yes,cellular,14,jul,353,2,-1,0,unknown,yes
30,self-employed,single,tertiary,no,443,yes,no,cellular,21,apr,153,1,-1,0,unknown,no
59,blue-collar,married,tertiary,no,8442,no,no,telephone,21,nov,244,2,-1,0,unknown,no
39,technician,married,secondary,no,6600,yes,no,telephone,20,nov,839,1,159,3,other,no
55,technician,divorced,secondary,no,-561,yes,yes,cellular,27,may,362,1,-1,0,unknown,no
32,management,married,tertiary,no,721,no,no,cellular,2,feb,350,1,-1,0,unknown,no
31,technician,single,tertiary,no,642,no,no,cellular,23,nov,147,1,98,2,other,no
34,blue-collar,single,secondary,no,160,yes,no,unknown,14,may,209,4,-1,0,unknown,no
46,self-employed,married,secondary,no,21063,no,no,cellular,21,nov,2167,3,-1,0,unknown,yes
32,services,divorced,secondary,no,-219,yes,yes,cellular,17,may,154,3,-1,0,unknown,no
49,technician,married,secondary,no,967,yes,no,cellular,3,apr,214,1,-1,0,unknown,no
54,blue-collar,married,primary,no,921,no,no,cellular,27,aug,225,3,-1,0,unknown,no
38,technician,single,secondary,no,2102,yes,no,cellular,13,aug,166,3,-1,0,unknown,no
27,student,single,secondary,no,719,yes,no,cellular,16,jul,395,3,-1,0,unknown,no
40,blue-collar,single,secondary,no,108,yes,yes,cellular,14,jul,578,4,359,3,other,no
33,entrepreneur,divorced,secondary,no,1670,yes,no,cellular,13,apr,84,2,-1,0,unknown,no
34,management,married,tertiary,no,79,no,no,telephone,29,jul,177,4,0,0,unknown,no
35,technician,divorced,secondary,no,412,yes,no,cellular,9,may,464,6,255,4,failure,no
30,self-employed,single,tertiary,no,606,yes,no,cellular,21,oct,515,2,86,1,success,no
45,management,married,tertiary,no,119,yes,no,cellular,30,jul,183,2,90,7,unknown,no
34,entrepreneur,single,secondary,no,263,yes,no,cellular,28,feb,1768,3,-1,0,unknown,yes
58,technician,married,secondary,no,285,no,no,telephone,21,may,191,5,-1,0,unknown,no
29,self-employed,single,tertiary,no,5514,no,no,cellular,11,oct,191,1,-1,0,unknown,no
58,technician,married,secondary,no,-75,yes,no,cellular,25,feb,23,1,-1,0,unknown,no
69,retired,married,primary,no,1835,no,no,telephone,10,oct,225,3,-1,0,unknown,yes
38,management,single,tertiary,no,-717,no,no,cellular,29,may,262,3,-1,0,unknown,no
40,management,divorced,tertiary,no,245,no,no,cellular,9,sep,239,1,82,1,failure,no
45,technician,divorced,primary,no,95,no,no,cellular,27,aug,94,4,-1,0,unknown,no
42,entrepreneur,married,tertiary,no,7905,no,no,cellular,18,aug,77,8,183,10,failure,no
29,student,single,secondary,no,1934,yes,no,cellular,29,may,767,3,-1,0,unknown,yes
28,admin.,married,secondary,no,1572,yes,no,cellular,21,may,634,1,-1,0,unknown,no
31,management,married,tertiary,no,1029,yes,no,cellular,17,feb,279,3,-1,0,unknown,yes
30,services,single,secondary,no,402,no,no,cellular,27,may,1180,4,-1,0,unknown,yes
48,technician,divorced,tertiary,no,429,yes,no,cellular,26,feb,206,1,280,1,failure,no
62,blue-collar,married,unknown,no,4010,yes,no,cellular,20,nov,247,3,-1,0,unknown,no
79,management,married,tertiary,no,8408,no,no,cellular,14,aug,309,1,-1,0,unknown,no
34,technician,single,secondary,no,30,yes,yes,unknown,6,may,160,1,-1,0,unknown,no
46,entrepreneur,married,secondary,yes,336,yes,no,unknown,14,may,177,1,-1,0,unknown,no
35,management,single,tertiary,no,765,yes,no,cellular,24,may,460,3,-1,0,unknown,yes
29,technician,divorced,tertiary,no,227,yes,no,cellular,19,nov,80,1,-1,0,unknown,no
18,student,single,secondary,no,897,no,no,cellular,8,aug,158,1,-1,0,unknown,yes
47,technician,married,secondary,yes,148,yes,no,cellular,19,jul,199,3,-1,0,unknown,no
56,services,married,secondary,no,390,yes,no,cellular,11,may,177,5,-1,0,unknown,no
51,blue-collar,married,primary,no,5033,no,no,cellular,8,may,369,3,-1,0,unknown,no
55,self-employed,married,primary,no,7842,no,no,telephone,20,nov,682,1,-1,0,unknown,no
50,technician,married,secondary,no,185,yes,no,cellular,10,may,113,3,350,1,failure,no
37,services,divorced,secondary,no,370,yes,no,unknown,8,may,472,2,-1,0,unknown,no
44,technician,married,tertiary,no,1351,no,no,cellular,27,aug,198,5,-1,0,unknown,no
30,entrepreneur,married,tertiary,no,3734,yes,no,cellular,18,nov,174,6,124,1,failure,no
32,admin.,single,secondary,no,1086,yes,no,unknown,5,jun,337,3,-1,0,unknown,no
30,services,divorced,secondary,no,471,yes,no,unknown,13,may,638,3,-1,0,unknown,no
47,technician,single,tertiary,no,5427,no,no,cellular,3,jun,67,1,-1,0,unknown,no
46,services,married,primary,no,295,no,yes,telephone,9,jul,83,1,-1,0,unknown,no
54,management,married,tertiary,no,1328,no,no,unknown,14,jun,1335,3,-1,0,unknown,no
36,technician,married,secondary,no,-452,yes,no,cellular,12,may,154,6,-1,0,unknown,no
57,retired,married,primary,no,440,yes,no,cellular,5,jul,383,2,0,0,unknown,no
45,self-employed,married,tertiary,no,2339,yes,no,cellular,20,apr,293,2,-1,0,unknown,no
51,management,divorced,tertiary,no,1765,yes,no,cellular,30,aug,236,2,-1,1,unknown,no
32,services,single,secondary,no,1386,yes,no,telephone,13,may,618,2,355,0,unknown,yes
30,blue-collar,married,secondary,no,1970,yes,no,cellular,17,apr,131,3,109,1,other,no
38,blue-collar,married,secondary,yes,-6,yes,yes,unknown,19,jun,877,1,-1,0,unknown,no
38,services,divorced,secondary,no,-150,yes,yes,cellular,21,nov,557,2,-1,0,unknown,no
41,unemployed,divorced,secondary,yes,-161,yes,no,unknown,6,feb,101,1,-1,0,unknown,yes
30,student,single,secondary,no,392,no,no,cellular,11,may,553,3,0,0,unknown,yes
58,technician,married,secondary,no,-1,yes,yes,cellular,28,nov,530,6,-1,0,unknown,no
28,retired,single,unknown,no,2394,yes,no,cellular,30,apr,490,2,90,7,success,yes
49,technician,married,secondary,no,852,no,yes,cellular,27,aug,95,4,-1,0,unknown,no
59,technician,married,secondary,no,43,no,no,unknown,28,jun,778,3,-1,0,unknown,yes
27,services,single,secondary,no,181,yes,no,cellular,28,apr,201,2,-1,0,unknown,no
31,technician,divorced,secondary,no,226,no,no,cellular,28,aug,55,3,-1,0,unknown,no
59,technician,divorced,secondary,no,143,no,no,cellular,28,jul,145,3,0,0,unknown,no
57,technician,divorced,secondary,no,101,no,no,cellular,9,jan,198,1,-1,0,unknown,no
56,unemployed,single,unknown,no,3421,no,no,unknown,14,may,274,3,-1,0,unknown,no
60,technician,married,secondary,no,247,yes,yes,cellular,8,jul,82,1,-1,0,unknown,no
44,admin.,married,secondary,no,2222,yes,no,unknown,26,may,164,1,-1,0,unknown,no
63,entrepreneur,divorced,unknown,no,6272,yes,no,unknown,16,jun,31,3,-1,0,unknown,no
67,retired,divorced,primary,no,2628,no,no,telephone,14,oct,613,1,70,0,success,yes
26,admin.,single,secondary,no,2836,no,no,telephone,30,jul,424,6,-1,0,unknown,no
55,blue-collar,married,primary,no,2544,yes,no,telephone,11,feb,625,5,-1,0,unknown,no
33,admin.,married,secondary,no,424,yes,yes,cellular,19,apr,328,1,-1,0,unknown,no
44,technician,divorced,tertiary,no,756,yes,no,cellular,21,nov,164,1,-1,1,unknown,no
47,services,married,tertiary,no,85,yes,no,cellular,16,apr,169,2,359,2,failure,no
24,technician,single,secondary,no,2437,no,no,cellular,3,feb,214,1,99,0,unknown,no
48,services,married,secondary,no,1486,no,no,cellular,7,aug,68,2,-1,0,unknown,no
54,services,married,secondary,no,487,no,no,unknown,1,jun,297,2,0,0,unknown,no
24,services,single,secondary,no,-81,yes,no,unknown,29,apr,1665,1,-1,0,unknown,yes
41,technician,married,unknown,no,815,no,no,cellular,2,sep,334,1,-1,0,unknown,no
